<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20131206,120100,32.9425000,32.9425000,32.9420000,32.9420000,900000
USD000000TOD,1,20131206,120200,32.9400000,32.9405000,32.9380000,32.9405000,4088000
USD000000TOD,1,20131206,120300,32.9380000,32.9390000,32.9330000,32.9330000,7100000
USD000000TOD,1,20131206,120400,32.9360000,32.9360000,32.9295000,32.9310000,9108000
USD000000TOD,1,20131206,120500,32.9315000,32.9345000,32.9315000,32.9335000,1787000
USD000000TOD,1,20131206,120600,32.9365000,32.9365000,32.9250000,32.9270000,5122000
USD000000TOD,1,20131206,120700,32.9270000,32.9280000,32.9230000,32.9260000,1373000
USD000000TOD,1,20131206,120800,32.9230000,32.9255000,32.9205000,32.9205000,2391000
USD000000TOD,1,20131206,120900,32.9225000,32.9250000,32.9225000,32.9245000,1081000
USD000000TOD,1,20131206,121000,32.9250000,32.9325000,32.9235000,32.9280000,14311000
USD000000TOD,1,20131206,121100,32.9250000,32.9280000,32.9235000,32.9275000,3706000
USD000000TOD,1,20131206,121200,32.9320000,32.9335000,32.9300000,32.9320000,5975000
USD000000TOD,1,20131206,121300,32.9300000,32.9330000,32.9300000,32.9330000,2416000
USD000000TOD,1,20131206,121400,32.9350000,32.9350000,32.9285000,32.9285000,15947000
USD000000TOD,1,20131206,121500,32.9275000,32.9310000,32.9275000,32.9305000,3240000
USD000000TOD,1,20131206,121600,32.9265000,32.9315000,32.9265000,32.9315000,3847000
USD000000TOD,1,20131206,121700,32.9315000,32.9315000,32.9280000,32.9285000,2687000
USD000000TOD,1,20131206,121800,32.9285000,32.9285000,32.9200000,32.9225000,12982000
USD000000TOD,1,20131206,121900,32.9260000,32.9295000,32.9235000,32.9250000,3301000
USD000000TOD,1,20131206,122000,32.9230000,32.9235000,32.9205000,32.9210000,3719000
USD000000TOD,1,20131206,122100,32.9205000,32.9225000,32.9180000,32.9195000,4237000
USD000000TOD,1,20131206,122200,32.9195000,32.9215000,32.9180000,32.9215000,1886000
USD000000TOD,1,20131206,122300,32.9200000,32.9280000,32.9200000,32.9240000,1726000
USD000000TOD,1,20131206,122400,32.9250000,32.9285000,32.9240000,32.9285000,13777000
USD000000TOD,1,20131206,122500,32.9250000,32.9300000,32.9250000,32.9300000,6444000
USD000000TOD,1,20131206,122600,32.9275000,32.9280000,32.9265000,32.9270000,1151000
USD000000TOD,1,20131206,122700,32.9295000,32.9305000,32.9275000,32.9280000,4258000
USD000000TOD,1,20131206,122800,32.9300000,32.9350000,32.9295000,32.9350000,3447000
USD000000TOD,1,20131206,122900,32.9380000,32.9380000,32.9365000,32.9370000,10656000
USD000000TOD,1,20131206,123000,32.9390000,32.9395000,32.9390000,32.9395000,67000
USD000000TOD,1,20131206,123100,32.9375000,32.9400000,32.9375000,32.9400000,670000
USD000000TOD,1,20131206,123200,32.9390000,32.9390000,32.9390000,32.9390000,150000
USD000000TOD,1,20131206,123300,32.9385000,32.9390000,32.9380000,32.9390000,734000
USD000000TOD,1,20131206,123400,32.9390000,32.9390000,32.9375000,32.9390000,2300000
USD000000TOD,1,20131206,123500,32.9370000,32.9375000,32.9355000,32.9355000,1924000
USD000000TOD,1,20131206,123600,32.9390000,32.9390000,32.9350000,32.9375000,8195000
USD000000TOD,1,20131206,123700,32.9360000,32.9360000,32.9300000,32.9300000,3328000
USD000000TOD,1,20131206,123800,32.9335000,32.9335000,32.9280000,32.9295000,7142000
USD000000TOD,1,20131206,123900,32.9295000,32.9295000,32.9200000,32.9210000,6038000
USD000000TOD,1,20131206,124000,32.9205000,32.9270000,32.9190000,32.9220000,5036000
USD000000TOD,1,20131206,124100,32.9225000,32.9230000,32.9200000,32.9200000,1492000
USD000000TOD,1,20131206,124200,32.9200000,32.9225000,32.9200000,32.9200000,2002000
USD000000TOD,1,20131206,124300,32.9200000,32.9220000,32.9180000,32.9185000,3882000
USD000000TOD,1,20131206,124400,32.9180000,32.9200000,32.9170000,32.9200000,11813000
USD000000TOD,1,20131206,124500,32.9180000,32.9190000,32.9165000,32.9170000,1518000
USD000000TOD,1,20131206,124600,32.9165000,32.9180000,32.9160000,32.9160000,2961000
USD000000TOD,1,20131206,124700,32.9160000,32.9190000,32.9160000,32.9160000,649000
USD000000TOD,1,20131206,124800,32.9150000,32.9160000,32.9125000,32.9150000,1301000
USD000000TOD,1,20131206,124900,32.9170000,32.9170000,32.9120000,32.9120000,7133000
USD000000TOD,1,20131206,125000,32.9145000,32.9175000,32.9145000,32.9145000,4760000
USD000000TOD,1,20131206,125100,32.9145000,32.9150000,32.9145000,32.9150000,88000
USD000000TOD,1,20131206,125200,32.9165000,32.9165000,32.9070000,32.9080000,8326000
USD000000TOD,1,20131206,125300,32.9100000,32.9100000,32.9000000,32.9030000,9608000
USD000000TOD,1,20131206,125400,32.9000000,32.9025000,32.8975000,32.8985000,2274000
USD000000TOD,1,20131206,125500,32.9055000,32.9080000,32.9020000,32.9080000,2034000
USD000000TOD,1,20131206,125600,32.9050000,32.9055000,32.8980000,32.9000000,12553000
USD000000TOD,1,20131206,125700,32.9015000,32.9035000,32.9015000,32.9020000,1199000
USD000000TOD,1,20131206,125800,32.9025000,32.9065000,32.9025000,32.9065000,1265000
USD000000TOD,1,20131206,125900,32.9080000,32.9105000,32.9055000,32.9095000,1869000
USD000000TOD,1,20131206,130000,32.9095000,32.9095000,32.9050000,32.9050000,4237000
USD000000TOD,1,20131206,130100,32.9050000,32.9080000,32.9050000,32.9070000,1479000
USD000000TOD,1,20131206,130200,32.9075000,32.9100000,32.9075000,32.9075000,1738000
USD000000TOD,1,20131206,130300,32.9100000,32.9100000,32.9080000,32.9090000,832000
USD000000TOD,1,20131206,130400,32.9100000,32.9100000,32.9085000,32.9090000,1123000
USD000000TOD,1,20131206,130500,32.9090000,32.9100000,32.9040000,32.9040000,8302000
USD000000TOD,1,20131206,130600,32.9035000,32.9075000,32.9005000,32.9050000,10636000
USD000000TOD,1,20131206,130700,32.9045000,32.9060000,32.9045000,32.9050000,680000
USD000000TOD,1,20131206,130800,32.9085000,32.9085000,32.9035000,32.9045000,2029000
USD000000TOD,1,20131206,130900,32.9070000,32.9075000,32.9070000,32.9075000,309000
USD000000TOD,1,20131206,131000,32.9075000,32.9075000,32.9040000,32.9040000,1183000
USD000000TOD,1,20131206,131100,32.9020000,32.9025000,32.8955000,32.9015000,2354000
USD000000TOD,1,20131206,131200,32.9015000,32.9015000,32.8975000,32.8975000,1347000
USD000000TOD,1,20131206,131300,32.8950000,32.8990000,32.8945000,32.8990000,1273000
USD000000TOD,1,20131206,131400,32.8975000,32.8990000,32.8910000,32.8940000,4462000
USD000000TOD,1,20131206,131500,32.8970000,32.9025000,32.8970000,32.8980000,10445000
USD000000TOD,1,20131206,131600,32.9010000,32.9010000,32.8980000,32.8995000,1100000
USD000000TOD,1,20131206,131700,32.9040000,32.9055000,32.8935000,32.8970000,19063000
USD000000TOD,1,20131206,131800,32.8945000,32.9015000,32.8920000,32.8975000,11298000
USD000000TOD,1,20131206,131900,32.9005000,32.9005000,32.9000000,32.9000000,255000
USD000000TOD,1,20131206,132000,32.9005000,32.9005000,32.9000000,32.9000000,144000
USD000000TOD,1,20131206,132100,32.9000000,32.9040000,32.9000000,32.9035000,2620000
USD000000TOD,1,20131206,132200,32.9050000,32.9070000,32.9040000,32.9070000,2188000
USD000000TOD,1,20131206,132300,32.9035000,32.9035000,32.9010000,32.9020000,790000
USD000000TOD,1,20131206,132400,32.9000000,32.9000000,32.8955000,32.8980000,2717000
USD000000TOD,1,20131206,132500,32.8970000,32.8970000,32.8935000,32.8960000,4714000
USD000000TOD,1,20131206,132600,32.8960000,32.8960000,32.8900000,32.8900000,6893000
USD000000TOD,1,20131206,132700,32.8900000,32.8935000,32.8900000,32.8930000,2326000
USD000000TOD,1,20131206,132800,32.8905000,32.8975000,32.8895000,32.8930000,9601000
USD000000TOD,1,20131206,132900,32.8950000,32.8950000,32.8770000,32.8775000,11933000
USD000000TOD,1,20131206,133000,32.8750000,32.8850000,32.8750000,32.8800000,11182000
USD000000TOD,1,20131206,133100,32.8800000,32.8800000,32.8540000,32.8720000,32781000
USD000000TOD,1,20131206,133200,32.8670000,32.8800000,32.8615000,32.8800000,8524000
USD000000TOD,1,20131206,133300,32.8800000,32.8845000,32.8800000,32.8800000,82000
USD000000TOD,1,20131206,133400,32.8800000,32.8800000,32.8575000,32.8760000,24926000
USD000000TOD,1,20131206,133500,32.8800000,32.8800000,32.8690000,32.8700000,12343000
USD000000TOD,1,20131206,133600,32.8700000,32.8710000,32.8665000,32.8690000,3096000
USD000000TOD,1,20131206,133700,32.8715000,32.8715000,32.8700000,32.8700000,500000
USD000000TOD,1,20131206,133800,32.8715000,32.8765000,32.8715000,32.8765000,562000
USD000000TOD,1,20131206,133900,32.8765000,32.8785000,32.8725000,32.8760000,4512000
USD000000TOD,1,20131206,134000,32.8760000,32.8770000,32.8740000,32.8745000,789000
USD000000TOD,1,20131206,134100,32.8750000,32.8755000,32.8730000,32.8730000,1119000
USD000000TOD,1,20131206,134200,32.8745000,32.8780000,32.8745000,32.8780000,2325000
USD000000TOD,1,20131206,134300,32.8785000,32.8785000,32.8750000,32.8780000,957000
USD000000TOD,1,20131206,134400,32.8820000,32.8825000,32.8820000,32.8825000,270000
USD000000TOD,1,20131206,134500,32.8800000,32.8800000,32.8800000,32.8800000,335000
USD000000TOD,1,20131206,134600,32.8825000,32.8870000,32.8825000,32.8870000,1200000
USD000000TOD,1,20131206,134700,32.8875000,32.8905000,32.8860000,32.8870000,2662000
USD000000TOD,1,20131206,134800,32.8860000,32.8875000,32.8830000,32.8830000,6288000
USD000000TOD,1,20131206,134900,32.8885000,32.8930000,32.8870000,32.8910000,3158000
USD000000TOD,1,20131206,135000,32.8910000,32.8940000,32.8910000,32.8940000,1738000
USD000000TOD,1,20131206,135100,32.8940000,32.8940000,32.8900000,32.8935000,4895000
USD000000TOD,1,20131206,135200,32.8930000,32.8930000,32.8910000,32.8925000,746000
USD000000TOD,1,20131206,135300,32.8930000,32.8930000,32.8900000,32.8900000,5137000
USD000000TOD,1,20131206,135400,32.8930000,32.8930000,32.8885000,32.8885000,11068000
USD000000TOD,1,20131206,135500,32.8885000,32.8900000,32.8885000,32.8900000,7800000
USD000000TOD,1,20131206,135600,32.8910000,32.8920000,32.8880000,32.8920000,1824000
USD000000TOD,1,20131206,135700,32.8900000,32.8915000,32.8890000,32.8905000,2627000
USD000000TOD,1,20131206,135800,32.8890000,32.8895000,32.8865000,32.8895000,344000
USD000000TOD,1,20131206,135900,32.8895000,32.8895000,32.8895000,32.8895000,588000
USD000000TOD,1,20131206,140000,32.8900000,32.8920000,32.8900000,32.8920000,3875000
USD000000TOD,1,20131206,140100,32.8905000,32.8915000,32.8890000,32.8890000,1032000
USD000000TOD,1,20131206,140200,32.8885000,32.8900000,32.8880000,32.8880000,975000
USD000000TOD,1,20131206,140300,32.8900000,32.8900000,32.8895000,32.8895000,944000
USD000000TOD,1,20131206,140400,32.8890000,32.8900000,32.8865000,32.8865000,733000
USD000000TOD,1,20131206,140500,32.8865000,32.8900000,32.8850000,32.8880000,6361000
USD000000TOD,1,20131206,140600,32.8880000,32.8880000,32.8850000,32.8850000,3149000
USD000000TOD,1,20131206,140700,32.8880000,32.8885000,32.8875000,32.8885000,1259000
USD000000TOD,1,20131206,140800,32.8885000,32.8915000,32.8885000,32.8915000,6835000
USD000000TOD,1,20131206,140900,32.8920000,32.8920000,32.8920000,32.8920000,3220000
USD000000TOD,1,20131206,141000,32.8920000,32.8950000,32.8920000,32.8950000,10414000
USD000000TOD,1,20131206,141100,32.8950000,32.8950000,32.8945000,32.8950000,1366000
USD000000TOD,1,20131206,141200,32.8950000,32.8950000,32.8940000,32.8945000,1840000
USD000000TOD,1,20131206,141300,32.8945000,32.8945000,32.8920000,32.8940000,866000
USD000000TOD,1,20131206,141400,32.8940000,32.8990000,32.8925000,32.8990000,8189000
USD000000TOD,1,20131206,141500,32.8970000,32.8970000,32.8925000,32.8925000,1102000
USD000000TOD,1,20131206,141700,32.8900000,32.8900000,32.8875000,32.8880000,612000
USD000000TOD,1,20131206,141800,32.8885000,32.9010000,32.8885000,32.9010000,11477000
USD000000TOD,1,20131206,141900,32.9010000,32.9075000,32.9010000,32.9075000,3573000
USD000000TOD,1,20131206,142000,32.9075000,32.9080000,32.9075000,32.9080000,2037000
USD000000TOD,1,20131206,142100,32.9100000,32.9100000,32.9075000,32.9100000,2786000
USD000000TOD,1,20131206,142200,32.9100000,32.9115000,32.9100000,32.9100000,5760000
USD000000TOD,1,20131206,142300,32.9105000,32.9175000,32.9105000,32.9140000,17563000
USD000000TOD,1,20131206,142400,32.9125000,32.9140000,32.9115000,32.9140000,3449000
USD000000TOD,1,20131206,142500,32.9140000,32.9155000,32.9140000,32.9155000,5000000
USD000000TOD,1,20131206,142600,32.9145000,32.9155000,32.9145000,32.9155000,1000000
USD000000TOD,1,20131206,142700,32.9100000,32.9125000,32.9100000,32.9105000,1153000
USD000000TOD,1,20131206,142800,32.9115000,32.9115000,32.9110000,32.9110000,188000
USD000000TOD,1,20131206,143000,32.9075000,32.9075000,32.9040000,32.9075000,2499000
USD000000TOD,1,20131206,143100,32.9050000,32.9050000,32.9050000,32.9050000,12000
USD000000TOD,1,20131206,143200,32.9070000,32.9070000,32.9070000,32.9070000,68000
USD000000TOD,1,20131206,143300,32.9070000,32.9070000,32.9070000,32.9070000,250000
USD000000TOD,1,20131206,143400,32.9075000,32.9100000,32.9075000,32.9100000,7176000
USD000000TOD,1,20131206,143500,32.9100000,32.9100000,32.9075000,32.9075000,1155000
USD000000TOD,1,20131206,143600,32.9090000,32.9090000,32.9070000,32.9070000,866000
USD000000TOD,1,20131206,143700,32.9070000,32.9090000,32.9070000,32.9090000,467000
USD000000TOD,1,20131206,143800,32.9090000,32.9090000,32.9050000,32.9055000,1815000
USD000000TOD,1,20131206,143900,32.9050000,32.9050000,32.9000000,32.9015000,724000
USD000000TOD,1,20131206,144000,32.9000000,32.9040000,32.9000000,32.9000000,1405000
USD000000TOD,1,20131206,144100,32.9030000,32.9030000,32.9030000,32.9030000,7000
USD000000TOD,1,20131206,144200,32.9030000,32.9030000,32.9030000,32.9030000,1500000
USD000000TOD,1,20131206,144300,32.9030000,32.9090000,32.9030000,32.9090000,5194000
USD000000TOD,1,20131206,144400,32.9090000,32.9090000,32.9050000,32.9080000,2797000
USD000000TOD,1,20131206,144500,32.9080000,32.9080000,32.9070000,32.9070000,623000
USD000000TOD,1,20131206,144600,32.9050000,32.9070000,32.9050000,32.9070000,571000
USD000000TOD,1,20131206,144700,32.9070000,32.9070000,32.9070000,32.9070000,1164000
USD000000TOD,1,20131206,144800,32.9070000,32.9080000,32.9050000,32.9055000,7761000
USD000000TOD,1,20131206,144900,32.9055000,32.9075000,32.9020000,32.9075000,7258000
USD000000TOD,1,20131206,145000,32.9095000,32.9100000,32.9060000,32.9065000,4223000
USD000000TOD,1,20131206,145100,32.9065000,32.9090000,32.9050000,32.9080000,4631000
USD000000TOD,1,20131206,145200,32.9070000,32.9080000,32.9065000,32.9080000,3149000
USD000000TOD,1,20131206,145300,32.9080000,32.9100000,32.9080000,32.9100000,2261000
USD000000TOD,1,20131206,145400,32.9100000,32.9125000,32.9100000,32.9125000,818000
USD000000TOD,1,20131206,145500,32.9100000,32.9115000,32.9100000,32.9115000,1810000
USD000000TOD,1,20131206,145600,32.9105000,32.9105000,32.9090000,32.9090000,59000
USD000000TOD,1,20131206,145700,32.9100000,32.9100000,32.9100000,32.9100000,970000
USD000000TOD,1,20131206,145800,32.9100000,32.9165000,32.9100000,32.9110000,1177000
USD000000TOD,1,20131206,145900,32.9100000,32.9155000,32.9075000,32.9150000,1546000
USD000000TOD,1,20131206,150000,32.9165000,32.9165000,32.9035000,32.9150000,18108000
USD000000TOD,1,20131206,150100,32.9180000,32.9200000,32.9180000,32.9195000,565000
USD000000TOD,1,20131206,150200,32.9180000,32.9215000,32.9165000,32.9215000,10629000
USD000000TOD,1,20131206,150300,32.9220000,32.9220000,32.9200000,32.9200000,301000
USD000000TOD,1,20131206,150400,32.9220000,32.9275000,32.9220000,32.9275000,4861000
USD000000TOD,1,20131206,150500,32.9275000,32.9300000,32.9275000,32.9280000,3083000
USD000000TOD,1,20131206,150600,32.9280000,32.9300000,32.9280000,32.9300000,605000
USD000000TOD,1,20131206,150700,32.9300000,32.9300000,32.9275000,32.9300000,2363000
USD000000TOD,1,20131206,150800,32.9280000,32.9295000,32.9280000,32.9295000,1050000
USD000000TOD,1,20131206,151000,32.9295000,32.9295000,32.9260000,32.9260000,664000
USD000000TOD,1,20131206,151100,32.9260000,32.9260000,32.9260000,32.9260000,111000
USD000000TOD,1,20131206,151200,32.9230000,32.9230000,32.9230000,32.9230000,120000
USD000000TOD,1,20131206,151300,32.9270000,32.9270000,32.9240000,32.9270000,45000
USD000000TOD,1,20131206,151400,32.9250000,32.9270000,32.9250000,32.9260000,267000
USD000000TOD,1,20131206,151500,32.9260000,32.9260000,32.9245000,32.9245000,490000
USD000000TOD,1,20131206,151600,32.9250000,32.9250000,32.9205000,32.9215000,813000
USD000000TOD,1,20131206,151700,32.9270000,32.9270000,32.9250000,32.9250000,153000
USD000000TOD,1,20131206,151800,32.9280000,32.9280000,32.9250000,32.9250000,43000
USD000000TOD,1,20131206,151900,32.9280000,32.9280000,32.9245000,32.9245000,150000
USD000000TOD,1,20131206,152000,32.9270000,32.9270000,32.9240000,32.9240000,501000
USD000000TOD,1,20131206,152100,32.9275000,32.9275000,32.9275000,32.9275000,3000
USD000000TOD,1,20131206,152200,32.9280000,32.9300000,32.9280000,32.9300000,2265000
USD000000TOD,1,20131206,152300,32.9295000,32.9350000,32.9295000,32.9350000,1425000
USD000000TOD,1,20131206,152400,32.9345000,32.9400000,32.9345000,32.9400000,1352000
USD000000TOD,1,20131206,152500,32.9400000,32.9470000,32.9400000,32.9470000,4260000
USD000000TOD,1,20131206,152600,32.9455000,32.9475000,32.9410000,32.9450000,8377000
USD000000TOD,1,20131206,152700,32.9495000,32.9525000,32.9485000,32.9500000,13073000
USD000000TOD,1,20131206,152800,32.9505000,32.9505000,32.9455000,32.9455000,170000
USD000000TOD,1,20131206,152900,32.9500000,32.9525000,32.9475000,32.9515000,5935000
USD000000TOD,1,20131206,153000,32.9515000,32.9525000,32.9495000,32.9495000,7932000
USD000000TOD,1,20131206,153100,32.9465000,32.9465000,32.9390000,32.9450000,2373000
USD000000TOD,1,20131206,153200,32.9405000,32.9405000,32.9405000,32.9405000,321000
USD000000TOD,1,20131206,153300,32.9395000,32.9395000,32.9355000,32.9355000,37000
USD000000TOD,1,20131206,153400,32.9370000,32.9430000,32.9370000,32.9395000,1093000
USD000000TOD,1,20131206,153500,32.9415000,32.9465000,32.9415000,32.9460000,1585000
USD000000TOD,1,20131206,153600,32.9465000,32.9465000,32.9465000,32.9465000,2877000
USD000000TOD,1,20131206,153700,32.9460000,32.9490000,32.9460000,32.9490000,56000
USD000000TOD,1,20131206,153800,32.9515000,32.9515000,32.9500000,32.9500000,112000
USD000000TOD,1,20131206,153900,32.9500000,32.9500000,32.9500000,32.9500000,100000
USD000000TOD,1,20131206,154100,32.9515000,32.9570000,32.9500000,32.9570000,5613000
USD000000TOD,1,20131206,154200,32.9550000,32.9600000,32.9550000,32.9575000,1143000
USD000000TOD,1,20131206,154300,32.9605000,32.9670000,32.9540000,32.9580000,2626000
USD000000TOD,1,20131206,154400,32.9590000,32.9605000,32.9575000,32.9605000,1750000
USD000000TOD,1,20131206,154500,32.9600000,32.9600000,32.9600000,32.9600000,18000
USD000000TOD,1,20131206,154600,32.9625000,32.9630000,32.9575000,32.9575000,1897000
USD000000TOD,1,20131206,154700,32.9575000,32.9575000,32.9530000,32.9530000,2885000
USD000000TOD,1,20131206,154800,32.9525000,32.9525000,32.9455000,32.9475000,3169000
USD000000TOD,1,20131206,154900,32.9465000,32.9535000,32.9405000,32.9535000,2954000
USD000000TOD,1,20131206,155000,32.9605000,32.9630000,32.9605000,32.9630000,224000
USD000000TOD,1,20131206,155100,32.9600000,32.9600000,32.9555000,32.9555000,1033000
